day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,avg_price
-2,52400,STARFRUIT,4985,30,0.0,0.0,0.0,0.0,4991,1,4992.0,29.0,0.0,0.0,4988.0,631.8125,4988.483333333334
-2,52500,STARFRUIT,4990,1,4984.0,28.0,0.0,0.0,4991,28,0.0,0.0,0.0,0.0,4990.5,636.85546875,4987.543859649123
-2,52600,STARFRUIT,4985,23,0.0,0.0,0.0,0.0,4988,4,4991.0,1.0,4992.0,22.0,4986.5,634.5625,4988.44
-2,52700,STARFRUIT,4985,26,0.0,0.0,0.0,0.0,4992,27,0.0,0.0,0.0,0.0,4988.5,631.48828125,4988.566037735849
-2,52800,STARFRUIT,4985,26,0.0,0.0,0.0,0.0,4992,26,0.0,0.0,0.0,0.0,4988.5,635.3203125,4988.5
-2,52900,STARFRUIT,4984,30,0.0,0.0,0.0,0.0,4991,30,0.0,0.0,0.0,0.0,4987.5,637.5390625,4987.5
-2,53000,STARFRUIT,4984,21,0.0,0.0,0.0,0.0,4991,21,0.0,0.0,0.0,0.0,4987.5,639.24609375,4987.5
-2,53100,STARFRUIT,4984,24,0.0,0.0,0.0,0.0,4991,24,0.0,0.0,0.0,0.0,4987.5,638.6171875,4987.5
-2,53200,STARFRUIT,4990,1,4984.0,31.0,0.0,0.0,4991,31,0.0,0.0,0.0,0.0,4990.5,639.203125,4987.539682539683
-2,53300,STARFRUIT,4984,29,0.0,0.0,0.0,0.0,4991,29,0.0,0.0,0.0,0.0,4987.5,648.6953125,4987.5
-2,53400,STARFRUIT,4984,25,0.0,0.0,0.0,0.0,4991,25,0.0,0.0,0.0,0.0,4987.5,642.2578125,4987.5
-2,53500,STARFRUIT,4984,23,0.0,0.0,0.0,0.0,4991,23,0.0,0.0,0.0,0.0,4987.5,640.8828125,4987.5
-2,53600,STARFRUIT,4985,24,0.0,0.0,0.0,0.0,4992,24,0.0,0.0,0.0,0.0,4988.5,635.3828125,4988.5
-2,53700,STARFRUIT,4985,30,0.0,0.0,0.0,0.0,4992,30,0.0,0.0,0.0,0.0,4988.5,629.90625,4988.5
-2,53800,STARFRUIT,4985,30,0.0,0.0,0.0,0.0,4992,30,0.0,0.0,0.0,0.0,4988.5,630.82421875,4988.5
-2,53900,STARFRUIT,4986,2,4985.0,25.0,0.0,0.0,4992,27,0.0,0.0,0.0,0.0,4989.0,629.3359375,4988.537037037037
-2,54000,STARFRUIT,4986,31,0.0,0.0,0.0,0.0,4991,1,4992.0,1.0,4993.0,30.0,4988.5,629.96484375,4989.507936507936
-2,54100,STARFRUIT,4986,24,0.0,0.0,0.0,0.0,4991,2,4993.0,24.0,0.0,0.0,4988.5,626.0,4989.56
-2,54200,STARFRUIT,4986,28,0.0,0.0,0.0,0.0,4993,28,0.0,0.0,0.0,0.0,4989.5,629.171875,4989.5
-2,54300,STARFRUIT,4991,1,4986.0,25.0,0.0,0.0,4992,2,4993.0,23.0,0.0,0.0,4991.5,632.1328125,4989.490196078431
-2,54400,STARFRUIT,4986,29,0.0,0.0,0.0,0.0,4993,29,0.0,0.0,0.0,0.0,4989.5,633.890625,4989.5
-2,54500,STARFRUIT,4986,1,4985.0,20.0,0.0,0.0,4992,21,0.0,0.0,0.0,0.0,4989.0,638.0390625,4988.523809523809
-2,54600,STARFRUIT,4985,27,0.0,0.0,0.0,0.0,4992,27,0.0,0.0,0.0,0.0,4988.5,640.921875,4988.5
-2,54700,STARFRUIT,4984,29,0.0,0.0,0.0,0.0,4986,4,4991.0,29.0,0.0,0.0,4985.0,651.421875,4987.403225806452
-2,54800,STARFRUIT,4984,27,0.0,0.0,0.0,0.0,4989,1,4991.0,27.0,0.0,0.0,4986.5,658.078125,4987.527272727273
-2,54900,STARFRUIT,4984,29,0.0,0.0,0.0,0.0,4991,29,0.0,0.0,0.0,0.0,4987.5,661.7578125,4987.5
-2,55000,STARFRUIT,4985,6,4984.0,30.0,0.0,0.0,4990,2,4991.0,28.0,0.0,0.0,4987.5,663.75,4987.242424242424
-2,55100,STARFRUIT,4985,8,4984.0,29.0,0.0,0.0,4991,29,0.0,0.0,0.0,0.0,4988.0,663.94921875,4987.19696969697
-2,55200,STARFRUIT,4984,23,0.0,0.0,0.0,0.0,4985,5,4989.0,8.0,4990.0,2.0,4984.5,668.3515625,4985.5
-2,55300,STARFRUIT,4985,2,4984.0,27.0,0.0,0.0,4991,29,0.0,0.0,0.0,0.0,4988.0,675.0546875,4987.5344827586205
-2,55400,STARFRUIT,4986,2,4985.0,22.0,0.0,0.0,4991,1,4992.0,21.0,0.0,0.0,4988.5,674.572265625,4988.369565217391
-2,55500,STARFRUIT,4990,1,4985.0,4.0,4984.0,25.0,4991,25,0.0,0.0,0.0,0.0,4990.5,677.947265625,4987.363636363636
-2,55600,STARFRUIT,4985,3,4984.0,26.0,0.0,0.0,4991,26,0.0,0.0,0.0,0.0,4988.0,680.08203125,4987.363636363636
-2,55700,STARFRUIT,4985,2,4984.0,23.0,0.0,0.0,4991,23,0.0,0.0,0.0,0.0,4988.0,681.7421875,4987.395833333333
-2,55800,STARFRUIT,4984,27,0.0,0.0,0.0,0.0,4991,27,0.0,0.0,0.0,0.0,4987.5,682.12109375,4987.5
-2,55900,STARFRUIT,4984,22,0.0,0.0,0.0,0.0,4991,22,0.0,0.0,0.0,0.0,4987.5,683.7578125,4987.5
-2,56000,STARFRUIT,4984,2,4983.0,22.0,0.0,0.0,4985,3,4990.0,24.0,0.0,0.0,4984.5,685.451171875,4986.450980392156
-2,56100,STARFRUIT,4983,22,0.0,0.0,0.0,0.0,4990,22,0.0,0.0,0.0,0.0,4986.5,691.837890625,4986.5
-2,56200,STARFRUIT,4987,2,4983.0,30.0,0.0,0.0,4990,30,0.0,0.0,0.0,0.0,4988.5,692.587890625,4986.5161290322585
-2,56300,STARFRUIT,4983,8,4982.0,25.0,0.0,0.0,4989,27,0.0,0.0,0.0,0.0,4986.0,694.765625,4985.283333333334
-2,56400,STARFRUIT,4982,31,0.0,0.0,0.0,0.0,4989,31,0.0,0.0,0.0,0.0,4985.5,695.564453125,4985.5
-2,56500,STARFRUIT,4982,29,0.0,0.0,0.0,0.0,4989,29,0.0,0.0,0.0,0.0,4985.5,695.583984375,4985.5
-2,56600,STARFRUIT,4983,2,4982.0,29.0,0.0,0.0,4989,31,0.0,0.0,0.0,0.0,4986.0,694.1552734375,4985.532258064516
-2,56700,STARFRUIT,4987,6,4983.0,2.0,4982.0,24.0,4989,26,0.0,0.0,0.0,0.0,4988.0,694.5068359375,4985.689655172414
-2,56800,STARFRUIT,4982,24,0.0,0.0,0.0,0.0,4989,24,0.0,0.0,0.0,0.0,4985.5,702.85546875,4985.5
-2,56900,STARFRUIT,4983,4,4982.0,20.0,0.0,0.0,4989,22,0.0,0.0,0.0,0.0,4986.0,700.7890625,4985.434782608696
-2,57000,STARFRUIT,4983,28,0.0,0.0,0.0,0.0,4988,8,4989.0,1.0,4990.0,27.0,4985.5,698.87109375,4986.671875
-2,57100,STARFRUIT,4984,2,4983.0,25.0,0.0,0.0,4990,27,0.0,0.0,0.0,0.0,4987.0,693.15625,4986.537037037037
-2,57200,STARFRUIT,4989,1,4984.0,27.0,0.0,0.0,4990,27,0.0,0.0,0.0,0.0,4989.5,691.0703125,4987.036363636364
-2,57300,STARFRUIT,4984,1,4983.0,26.0,0.0,0.0,4990,27,0.0,0.0,0.0,0.0,4987.0,693.1640625,4986.518518518518
-2,57400,STARFRUIT,4984,24,0.0,0.0,0.0,0.0,4989,2,4991.0,24.0,0.0,0.0,4986.5,687.8515625,4987.56
-2,57500,STARFRUIT,4989,5,4986.0,5.0,4985.0,25.0,4991,2,4992.0,23.0,0.0,0.0,4990.0,681.78515625,4988.3
-2,57600,STARFRUIT,4984,24,0.0,0.0,0.0,0.0,4991,24,0.0,0.0,0.0,0.0,4987.5,689.0234375,4987.5
-2,57700,STARFRUIT,4985,29,0.0,0.0,0.0,0.0,4991,29,0.0,0.0,0.0,0.0,4988.0,688.09375,4988.0
-2,57800,STARFRUIT,4984,31,0.0,0.0,0.0,0.0,4991,31,0.0,0.0,0.0,0.0,4987.5,698.125,4987.5
-2,57900,STARFRUIT,4984,27,0.0,0.0,0.0,0.0,4987,6,4989.0,5.0,4990.0,2.0,4985.5,700.3046875,4985.375
-2,58000,STARFRUIT,4984,5,4983.0,24.0,0.0,0.0,4990,25,0.0,0.0,0.0,0.0,4987.0,704.72265625,4986.333333333333
-2,58100,STARFRUIT,4983,23,0.0,0.0,0.0,0.0,4990,23,0.0,0.0,0.0,0.0,4986.5,728.1640625,4986.5
-2,58200,STARFRUIT,4983,31,0.0,0.0,0.0,0.0,4990,31,0.0,0.0,0.0,0.0,4986.5,732.0,4986.5
-2,58300,STARFRUIT,4983,29,0.0,0.0,0.0,0.0,4990,29,0.0,0.0,0.0,0.0,4986.5,733.34375,4986.5
-2,58400,STARFRUIT,4983,23,0.0,0.0,0.0,0.0,4988,1,4990.0,23.0,0.0,0.0,4985.5,734.1796875,4986.531914893617
-2,58500,STARFRUIT,4983,21,0.0,0.0,0.0,0.0,4990,21,0.0,0.0,0.0,0.0,4986.5,769.818359375,4986.5
-2,58600,STARFRUIT,4983,25,0.0,0.0,0.0,0.0,4988,7,4990.0,25.0,0.0,0.0,4985.5,769.36328125,4986.684210526316
-2,58700,STARFRUIT,4984,2,4983.0,32.0,0.0,0.0,4990,32,0.0,0.0,0.0,0.0,4987.0,770.482421875,4986.424242424242
-2,58800,STARFRUIT,4982,29,0.0,0.0,0.0,0.0,4989,29,0.0,0.0,0.0,0.0,4985.5,773.048828125,4985.5
-2,58900,STARFRUIT,4983,25,0.0,0.0,0.0,0.0,4990,25,0.0,0.0,0.0,0.0,4986.5,770.599609375,4986.5
-2,59000,STARFRUIT,4984,22,0.0,0.0,0.0,0.0,4990,2,4991.0,20.0,0.0,0.0,4987.0,767.787109375,4987.454545454545
-2,59100,STARFRUIT,4984,7,4983.0,27.0,0.0,0.0,4990,27,0.0,0.0,0.0,0.0,4987.0,768.693359375,4986.213114754099
-2,59200,STARFRUIT,4984,31,0.0,0.0,0.0,0.0,4990,2,4991.0,29.0,0.0,0.0,4987.0,769.5,4987.467741935484
-2,59300,STARFRUIT,4983,26,0.0,0.0,0.0,0.0,4988,2,4990.0,27.0,0.0,0.0,4985.5,773.14453125,4986.618181818182
-2,59400,STARFRUIT,4983,1,4982.0,21.0,0.0,0.0,4989,22,0.0,0.0,0.0,0.0,4986.0,776.87109375,4985.522727272727
-2,59500,STARFRUIT,4982,23,0.0,0.0,0.0,0.0,4989,23,0.0,0.0,0.0,0.0,4985.5,777.51953125,4985.5
-2,59600,STARFRUIT,4983,29,0.0,0.0,0.0,0.0,4990,29,0.0,0.0,0.0,0.0,4986.5,774.015625,4986.5
-2,59700,STARFRUIT,4982,21,0.0,0.0,0.0,0.0,4989,21,0.0,0.0,0.0,0.0,4985.5,776.515625,4985.5
-2,59800,STARFRUIT,4982,25,0.0,0.0,0.0,0.0,4989,25,0.0,0.0,0.0,0.0,4985.5,778.5078125,4985.5
-2,59900,STARFRUIT,4983,24,0.0,0.0,0.0,0.0,4989,1,4990.0,23.0,0.0,0.0,4986.0,774.681640625,4986.479166666667
-2,60000,STARFRUIT,4982,22,0.0,0.0,0.0,0.0,4989,22,0.0,0.0,0.0,0.0,4985.5,779.19921875,4985.5
-2,60100,STARFRUIT,4982,27,0.0,0.0,0.0,0.0,4989,27,0.0,0.0,0.0,0.0,4985.5,779.94140625,4985.5
-2,60200,STARFRUIT,4987,3,4982.0,25.0,0.0,0.0,4989,25,0.0,0.0,0.0,0.0,4988.0,778.58984375,4985.584905660377
-2,60300,STARFRUIT,4983,1,4982.0,27.0,0.0,0.0,4989,28,0.0,0.0,0.0,0.0,4986.0,782.671875,4985.517857142857
-2,60400,STARFRUIT,4983,1,4982.0,20.0,0.0,0.0,4989,21,0.0,0.0,0.0,0.0,4986.0,781.9296875,4985.523809523809
-2,60500,STARFRUIT,4984,1,4983.0,23.0,0.0,0.0,4990,24,0.0,0.0,0.0,0.0,4987.0,771.5234375,4986.520833333333
-2,60600,STARFRUIT,4984,2,4983.0,24.0,0.0,0.0,4990,24,0.0,0.0,0.0,0.0,4987.0,776.00390625,4986.4
-2,60700,STARFRUIT,4983,22,0.0,0.0,0.0,0.0,4988,5,4990.0,22.0,0.0,0.0,4985.5,777.2578125,4986.65306122449
-2,60800,STARFRUIT,4983,31,0.0,0.0,0.0,0.0,4990,32,0.0,0.0,0.0,0.0,4986.5,778.21875,4986.555555555556
-2,60900,STARFRUIT,4983,31,0.0,0.0,0.0,0.0,4984,3,4987.0,4.0,4989.0,31.0,4983.5,780.96484375,4985.971014492754
-2,61000,STARFRUIT,4982,28,0.0,0.0,0.0,0.0,4989,28,0.0,0.0,0.0,0.0,4985.5,790.7109375,4985.5
-2,61100,STARFRUIT,4983,29,0.0,0.0,0.0,0.0,4988,3,4990.0,29.0,0.0,0.0,4985.5,786.28515625,4986.573770491803
-2,61200,STARFRUIT,4983,22,0.0,0.0,0.0,0.0,4986,2,4989.0,1.0,4990.0,21.0,4984.5,785.6796875,4986.45652173913
-2,61300,STARFRUIT,4982,23,0.0,0.0,0.0,0.0,4989,23,0.0,0.0,0.0,0.0,4985.5,790.57421875,4985.5
-2,61400,STARFRUIT,4982,31,0.0,0.0,0.0,0.0,4988,1,4989.0,30.0,0.0,0.0,4985.0,792.53515625,4985.4838709677415
-2,61500,STARFRUIT,4982,29,0.0,0.0,0.0,0.0,4989,29,0.0,0.0,0.0,0.0,4985.5,791.4140625,4985.5
-2,61600,STARFRUIT,4982,30,0.0,0.0,0.0,0.0,4987,5,4989.0,30.0,0.0,0.0,4984.5,790.296875,4985.615384615385
-2,61700,STARFRUIT,4981,26,0.0,0.0,0.0,0.0,4986,7,4988.0,27.0,0.0,0.0,4983.5,794.30859375,4984.733333333334
-2,61800,STARFRUIT,4981,20,0.0,0.0,0.0,0.0,4988,20,0.0,0.0,0.0,0.0,4984.5,794.56640625,4984.5
-2,61900,STARFRUIT,4982,26,0.0,0.0,0.0,0.0,4989,26,0.0,0.0,0.0,0.0,4985.5,793.84765625,4985.5
-2,62000,STARFRUIT,4987,1,4982.0,20.0,0.0,0.0,4989,20,0.0,0.0,0.0,0.0,4988.0,798.41015625,4985.536585365854
-2,62100,STARFRUIT,4982,25,0.0,0.0,0.0,0.0,4989,25,0.0,0.0,0.0,0.0,4985.5,798.671875,4985.5
-2,62200,STARFRUIT,4981,25,0.0,0.0,0.0,0.0,4988,25,0.0,0.0,0.0,0.0,4984.5,805.921875,4984.5
-2,62300,STARFRUIT,4982,22,0.0,0.0,0.0,0.0,4989,22,0.0,0.0,0.0,0.0,4985.5,798.59375,4985.5
-2,62400,STARFRUIT,4982,25,0.0,0.0,0.0,0.0,4987,8,4989.0,25.0,0.0,0.0,4984.5,797.76171875,4985.706896551724
-2,62500,STARFRUIT,4984,2,4983.0,24.0,0.0,0.0,4989,1,4990.0,23.0,0.0,0.0,4986.5,790.59375,4986.38
-2,62600,STARFRUIT,4984,29,0.0,0.0,0.0,0.0,4991,29,0.0,0.0,0.0,0.0,4987.5,779.2265625,4987.5
-2,62700,STARFRUIT,4984,26,0.0,0.0,0.0,0.0,4990,2,4991.0,24.0,0.0,0.0,4987.0,779.87109375,4987.461538461538
-2,62800,STARFRUIT,4983,26,0.0,0.0,0.0,0.0,4984,1,4988.0,1.0,4990.0,26.0,4983.5,784.78125,4986.481481481482
-2,62900,STARFRUIT,4984,29,0.0,0.0,0.0,0.0,4989,1,4990.0,2.0,4991.0,27.0,4986.5,784.421875,4987.4915254237285
-2,63000,STARFRUIT,4983,29,0.0,0.0,0.0,0.0,4988,4,4990.0,29.0,0.0,0.0,4985.5,785.07421875,4986.596774193548
-2,63100,STARFRUIT,4984,1,4983.0,24.0,0.0,0.0,4990,26,0.0,0.0,0.0,0.0,4987.0,786.6953125,4986.588235294118
-2,63200,STARFRUIT,4983,28,0.0,0.0,0.0,0.0,4990,28,0.0,0.0,0.0,0.0,4986.5,790.3984375,4986.5
-2,63300,STARFRUIT,4984,32,0.0,0.0,0.0,0.0,4990,2,4991.0,30.0,0.0,0.0,4987.0,784.37109375,4987.46875
-2,63400,STARFRUIT,4988,3,4984.0,2.0,4983.0,24.0,4990,26,0.0,0.0,0.0,0.0,4989.0,785.95703125,4986.618181818182
-2,63500,STARFRUIT,4984,2,4983.0,20.0,0.0,0.0,4990,20,0.0,0.0,0.0,0.0,4987.0,790.97265625,4986.380952380952
-2,63600,STARFRUIT,4988,1,4983.0,21.0,0.0,0.0,4990,21,0.0,0.0,0.0,0.0,4989.0,792.58203125,4986.53488372093
-2,63700,STARFRUIT,4983,8,4982.0,30.0,0.0,0.0,4989,30,0.0,0.0,0.0,0.0,4986.0,796.7265625,4985.205882352941
-2,63800,STARFRUIT,4982,21,0.0,0.0,0.0,0.0,4987,7,4989.0,22.0,0.0,0.0,4984.5,796.16796875,4985.78
-2,63900,STARFRUIT,4982,21,0.0,0.0,0.0,0.0,4987,6,4989.0,21.0,0.0,0.0,4984.5,797.671875,4985.6875
-2,64000,STARFRUIT,4982,30,0.0,0.0,0.0,0.0,4989,30,0.0,0.0,0.0,0.0,4985.5,801.4609375,4985.5
-2,64100,STARFRUIT,4982,27,0.0,0.0,0.0,0.0,4989,27,0.0,0.0,0.0,0.0,4985.5,801.7265625,4985.5
-2,64200,STARFRUIT,4982,25,0.0,0.0,0.0,0.0,4988,1,4989.0,24.0,0.0,0.0,4985.0,803.77734375,4985.48
-2,64300,STARFRUIT,4982,23,0.0,0.0,0.0,0.0,4989,23,0.0,0.0,0.0,0.0,4985.5,801.484375,4985.5
-2,64400,STARFRUIT,4983,4,4982.0,27.0,0.0,0.0,4989,29,0.0,0.0,0.0,0.0,4986.0,797.484375,4985.45
-2,64500,STARFRUIT,4983,2,4982.0,27.0,0.0,0.0,4987,6,4989.0,29.0,0.0,0.0,4985.0,798.640625,4985.671875
-2,64600,STARFRUIT,4982,26,0.0,0.0,0.0,0.0,4989,26,0.0,0.0,0.0,0.0,4985.5,800.69921875,4985.5
-2,64700,STARFRUIT,4982,28,0.0,0.0,0.0,0.0,4989,28,0.0,0.0,0.0,0.0,4985.5,800.07421875,4985.5
-2,64800,STARFRUIT,4983,2,4982.0,30.0,0.0,0.0,4989,32,0.0,0.0,0.0,0.0,4986.0,797.24609375,4985.53125
-2,64900,STARFRUIT,4983,2,4982.0,29.0,0.0,0.0,4987,3,4989.0,31.0,0.0,0.0,4985.0,797.26171875,4985.6
-2,65000,STARFRUIT,4983,25,0.0,0.0,0.0,0.0,4990,25,0.0,0.0,0.0,0.0,4986.5,796.82421875,4986.5
-2,65100,STARFRUIT,4983,25,0.0,0.0,0.0,0.0,4989,2,4990.0,23.0,0.0,0.0,4986.0,796.9140625,4986.46
-2,65200,STARFRUIT,4988,1,4983.0,29.0,0.0,0.0,4990,29,0.0,0.0,0.0,0.0,4989.0,795.93359375,4986.525423728814
-2,65300,STARFRUIT,4983,21,0.0,0.0,0.0,0.0,4988,2,4990.0,21.0,0.0,0.0,4985.5,795.55859375,4986.568181818182
-2,65400,STARFRUIT,4983,28,0.0,0.0,0.0,0.0,4986,3,4989.0,2.0,4990.0,26.0,4984.5,798.08984375,4986.440677966101
-2,65500,STARFRUIT,4983,9,4982.0,27.0,0.0,0.0,4989,29,0.0,0.0,0.0,0.0,4986.0,799.546875,4985.261538461538
-2,65600,STARFRUIT,4982,20,0.0,0.0,0.0,0.0,4989,20,0.0,0.0,0.0,0.0,4985.5,799.44921875,4985.5
-2,65700,STARFRUIT,4982,29,0.0,0.0,0.0,0.0,4989,29,0.0,0.0,0.0,0.0,4985.5,801.04296875,4985.5
-2,65800,STARFRUIT,4982,20,0.0,0.0,0.0,0.0,4987,7,4989.0,20.0,0.0,0.0,4984.5,800.72265625,4985.723404255319
-2,65900,STARFRUIT,4983,6,4982.0,23.0,0.0,0.0,4989,24,0.0,0.0,0.0,0.0,4986.0,799.44921875,4985.2830188679245
-2,66000,STARFRUIT,4983,2,4982.0,22.0,0.0,0.0,4989,24,0.0,0.0,0.0,0.0,4986.0,799.50390625,4985.541666666667
-2,66100,STARFRUIT,4982,27,0.0,0.0,0.0,0.0,4989,27,0.0,0.0,0.0,0.0,4985.5,800.94921875,4985.5
-2,66200,STARFRUIT,4985,5,4982.0,20.0,0.0,0.0,4989,20,0.0,0.0,0.0,0.0,4987.0,802.8046875,4985.444444444444
-2,66300,STARFRUIT,4988,1,4984.0,2.0,4983.0,25.0,4989,1,4990.0,24.0,0.0,0.0,4988.5,798.63671875,4986.415094339623
-2,66400,STARFRUIT,4983,21,0.0,0.0,0.0,0.0,4990,21,0.0,0.0,0.0,0.0,4986.5,798.140625,4986.5
-2,66500,STARFRUIT,4983,2,4982.0,20.0,0.0,0.0,4989,22,0.0,0.0,0.0,0.0,4986.0,801.2578125,4985.545454545455
-2,66600,STARFRUIT,4982,22,0.0,0.0,0.0,0.0,4987,3,4989.0,22.0,0.0,0.0,4984.5,803.6015625,4985.595744680851
-2,66700,STARFRUIT,4983,27,0.0,0.0,0.0,0.0,4990,27,0.0,0.0,0.0,0.0,4986.5,798.39453125,4986.5
-2,66800,STARFRUIT,4983,30,0.0,0.0,0.0,0.0,4990,30,0.0,0.0,0.0,0.0,4986.5,794.19921875,4986.5
-2,66900,STARFRUIT,4989,1,4985.0,4.0,4984.0,23.0,4991,23,0.0,0.0,0.0,0.0,4990.0,793.84765625,4987.333333333333
-2,67000,STARFRUIT,4984,25,0.0,0.0,0.0,0.0,4991,25,0.0,0.0,0.0,0.0,4987.5,792.15234375,4987.5
-2,67100,STARFRUIT,4983,23,0.0,0.0,0.0,0.0,4990,23,0.0,0.0,0.0,0.0,4986.5,796.88671875,4986.5
-2,67200,STARFRUIT,4984,1,4983.0,20.0,0.0,0.0,4990,22,0.0,0.0,0.0,0.0,4987.0,815.8828125,4986.604651162791
-2,67300,STARFRUIT,4985,1,4984.0,30.0,0.0,0.0,4991,30,0.0,0.0,0.0,0.0,4988.0,810.8984375,4987.459016393443
-2,67400,STARFRUIT,4983,26,0.0,0.0,0.0,0.0,4990,26,0.0,0.0,0.0,0.0,4986.5,823.46875,4986.5
-2,67500,STARFRUIT,4983,20,0.0,0.0,0.0,0.0,4990,21,0.0,0.0,0.0,0.0,4986.5,828.7734375,4986.585365853659
-2,67600,STARFRUIT,4983,27,0.0,0.0,0.0,0.0,4990,27,0.0,0.0,0.0,0.0,4986.5,823.5078125,4986.5
-2,67700,STARFRUIT,4984,4,4983.0,29.0,0.0,0.0,4990,30,0.0,0.0,0.0,0.0,4987.0,822.1953125,4986.396825396825
-2,67800,STARFRUIT,4984,8,4983.0,30.0,0.0,0.0,4990,30,0.0,0.0,0.0,0.0,4987.0,826.9375,4986.205882352941
-2,67900,STARFRUIT,4983,25,0.0,0.0,0.0,0.0,4990,25,0.0,0.0,0.0,0.0,4986.5,824.6484375,4986.5
-2,68000,STARFRUIT,4984,23,0.0,0.0,0.0,0.0,4991,23,0.0,0.0,0.0,0.0,4987.5,811.9375,4987.5
-2,68100,STARFRUIT,4984,31,0.0,0.0,0.0,0.0,4989,4,4990.0,2.0,4991.0,29.0,4986.5,828.4921875,4987.560606060606
-2,68200,STARFRUIT,4989,1,4983.0,31.0,0.0,0.0,4990,31,0.0,0.0,0.0,0.0,4989.5,835.921875,4986.539682539683
-2,68300,STARFRUIT,4989,1,4983.0,29.0,0.0,0.0,4990,29,0.0,0.0,0.0,0.0,4989.5,838.578125,4986.542372881356
-2,68400,STARFRUIT,4983,28,0.0,0.0,0.0,0.0,4990,28,0.0,0.0,0.0,0.0,4986.5,843.3984375,4986.5
-2,68500,STARFRUIT,4984,23,0.0,0.0,0.0,0.0,4991,23,0.0,0.0,0.0,0.0,4987.5,835.140625,4987.5
-2,68600,STARFRUIT,4984,24,0.0,0.0,0.0,0.0,4990,1,4991.0,24.0,0.0,0.0,4987.0,834.1328125,4987.551020408163
-2,68700,STARFRUIT,4984,1,4983.0,27.0,0.0,0.0,4990,28,0.0,0.0,0.0,0.0,4987.0,839.2421875,4986.517857142857
-2,68800,STARFRUIT,4984,22,0.0,0.0,0.0,0.0,4991,22,0.0,0.0,0.0,0.0,4987.5,823.9921875,4987.5
-2,68900,STARFRUIT,4990,1,4984.0,28.0,0.0,0.0,4991,28,0.0,0.0,0.0,0.0,4990.5,827.1875,4987.543859649123
-2,69000,STARFRUIT,4984,30,0.0,0.0,0.0,0.0,4991,30,0.0,0.0,0.0,0.0,4987.5,826.4609375,4987.5
-2,69100,STARFRUIT,4985,31,0.0,0.0,0.0,0.0,4986,1,4991.0,31.0,0.0,0.0,4985.5,821.8984375,4987.9682539682535
-2,69200,STARFRUIT,4990,1,4989.0,2.0,4985.0,30.0,4992,30,0.0,0.0,0.0,0.0,4991.0,818.9375,4988.539682539683
-2,69300,STARFRUIT,4990,1,4985.0,21.0,0.0,0.0,4992,21,0.0,0.0,0.0,0.0,4991.0,819.4609375,4988.53488372093
-2,69400,STARFRUIT,4985,26,0.0,0.0,0.0,0.0,4992,26,0.0,0.0,0.0,0.0,4988.5,816.890625,4988.5
-2,69500,STARFRUIT,4986,6,4985.0,26.0,0.0,0.0,4992,26,0.0,0.0,0.0,0.0,4989.0,817.390625,4988.241379310345
-2,69600,STARFRUIT,4985,22,0.0,0.0,0.0,0.0,4992,23,0.0,0.0,0.0,0.0,4988.5,827.5625,4988.577777777778
-2,69700,STARFRUIT,4985,1,4984.0,20.0,0.0,0.0,4991,21,0.0,0.0,0.0,0.0,4988.0,829.1484375,4987.523809523809
-2,69800,STARFRUIT,4985,1,4984.0,23.0,0.0,0.0,4991,24,0.0,0.0,0.0,0.0,4988.0,833.4375,4987.520833333333
-2,69900,STARFRUIT,4985,2,4984.0,27.0,0.0,0.0,4991,29,0.0,0.0,0.0,0.0,4988.0,834.65625,4987.5344827586205
-2,70000,STARFRUIT,4985,2,4984.0,27.0,0.0,0.0,4991,29,0.0,0.0,0.0,0.0,4988.0,833.75,4987.5344827586205
-2,70100,STARFRUIT,4984,24,0.0,0.0,0.0,0.0,4985,1,4991.0,24.0,0.0,0.0,4984.5,837.984375,4987.448979591837
-2,70200,STARFRUIT,4985,22,0.0,0.0,0.0,0.0,4991,1,4992.0,21.0,0.0,0.0,4988.0,832.171875,4988.477272727273
-2,70300,STARFRUIT,4985,26,0.0,0.0,0.0,0.0,4992,26,0.0,0.0,0.0,0.0,4988.5,822.21875,4988.5
-2,70400,STARFRUIT,4984,26,0.0,0.0,0.0,0.0,4989,6,4991.0,26.0,0.0,0.0,4986.5,836.2265625,4987.6551724137935
-2,70500,STARFRUIT,4984,23,0.0,0.0,0.0,0.0,4987,3,4989.0,3.0,4991.0,23.0,4985.5,836.1796875,4987.557692307692
-2,70600,STARFRUIT,4985,6,4984.0,28.0,0.0,0.0,4991,28,0.0,0.0,0.0,0.0,4988.0,840.7109375,4987.258064516129
-2,70700,STARFRUIT,4983,26,0.0,0.0,0.0,0.0,4990,26,0.0,0.0,0.0,0.0,4986.5,858.3828125,4986.5
-2,70800,STARFRUIT,4983,27,0.0,0.0,0.0,0.0,4984,1,4990.0,27.0,0.0,0.0,4983.5,856.109375,4986.454545454545
-2,70900,STARFRUIT,4983,32,0.0,0.0,0.0,0.0,4990,32,0.0,0.0,0.0,0.0,4986.5,862.02734375,4986.5
-2,71000,STARFRUIT,4983,30,0.0,0.0,0.0,0.0,4990,30,0.0,0.0,0.0,0.0,4986.5,863.9765625,4986.5
